song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,artist_name,album_names,playlist
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,Hype Rhythm
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,Mind Right
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,Most Necessary
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,RapCaviar
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,Straight Off The Porch
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,The Realest Down South
151 Rum,77,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647,J.I.D,151 Rum,United States Viral 50
16 Candles,41,172460,0.733,0.591,0.472,0,10,0.0987,-4.906,1,0.0261,114.097,3,0.627,The Crests,Jukebox One Hit Wonders,Doo-Wop Dee Doo
16 Days,36,234213,0.242,0.561,0.741,0,0,0.0874,-5.842,1,0.0537,127.467,4,0.404,Whiskeytown,Strangers Almanac [Deluxe Edition],Good Times_ Great Oldies
16 Steps,69,208022,0.0561,0.601,0.674,0,7,0.117,-5.638,1,0.125,180.055,4,0.596,Martin Jensen,16 Steps,Pop Sauce
17 - 6am Remix,65,263887,0.00393,0.71,0.625,0.471,8,0.318,-8.331,1,0.0346,120.023,4,0.139,MK,17 (Remixes),NTC_ High Intensity Training Tracks
17 - 6am Remix,65,263887,0.00393,0.71,0.625,0.471,8,0.318,-8.331,1,0.0346,120.023,4,0.139,MK,17 (Remixes),Sad Beats
18 And Life,60,231280,0.000384,0.457,0.794,7.26E-05,1,0.131,-6.624,0,0.0298,90.439,4,0.354,Skid Row,Best Of,80s Hard Rock
18 And Life,60,231280,0.000384,0.457,0.794,7.26E-05,1,0.131,-6.624,0,0.0298,90.439,4,0.354,Skid Row,Best Of,80s Rock Anthems
1-800-273-8255,86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,Logic,Everybody,LA Pops
1-800-273-8255,86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,Logic,Everybody,Mega Hit Mix
1-800-273-8255,86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,Logic,Everybody,Songs to Sing in the Car
1-800-273-8255,86,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,Logic,Everybody,The GRAMMYs Official Playlist
1-800-273-8255,8,250200,0.56,0.622,0.593,0,5,0.175,-7.755,0,0.0414,100.048,4,0.369,Logic,1-800-273-8255,Workday_ Pop
19 You + Me - Live Acoustic Bonus Track,51,221706,0.571,0.416,0.422,0,6,0.161,-8.11,1,0.0279,150.607,3,0.703,Dan + Shay,Where It All Began,Nashville Stripped
193rd St.,35,126352,0.00427,0.641,0.697,0.678,10,0.289,-11.184,0,0.0477,122.042,4,0.35,Loud Lord,Kush Krazy 2,Trap Instrumental Beats
1942 Flows,64,282666,0.0515,0.63,0.628,0,2,0.091,-4.016,1,0.327,121.307,5,0.266,Meek Mill,Wins & Losses,Off the Strength
1952 Vincent Black Lightning,55,283493,0.374,0.488,0.209,5.05E-06,10,0.103,-19.549,1,0.0369,120.63,4,0.362,Richard Thompson,Rumor And Sigh,Good Times_ Great Oldies
1960 What?,22,747222,0.515,0.511,0.505,6.26E-05,3,0.114,-10.773,1,0.0421,119.292,4,0.622,Gregory Porter,Water,Black History Salute
1979 - Remastered 2012,76,266200,0.0166,0.765,0.788,0.588,3,0.0513,-9.896,1,0.0332,126.879,4,0.964,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),90s Rock Anthems
1979 - Remastered 2012,47,266200,0.0166,0.765,0.788,0.588,3,0.0513,-9.896,1,0.0332,126.879,4,0.964,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Remastered),Alternative 90s
1985 - Intro to “The Fall Off”,75,190176,0.147,0.678,0.648,0,2,0.182,-5.892,1,0.445,94.336,4,0.635,J. Cole,KOD,Big Gains Workout
1999 WILDFIRE,75,251250,0.253,0.811,0.57,0,5,0.148,-8.093,1,0.129,128.066,4,0.814,BROCKHAMPTON,1999 WILDFIRE,Anti Pop
1999 WILDFIRE,75,251250,0.253,0.811,0.57,0,5,0.148,-8.093,1,0.129,128.066,4,0.814,BROCKHAMPTON,1999 WILDFIRE,Signed XOXO
1am,77,163954,0.0038,0.901,0.65,0,2,0.111,-4.137,1,0.0981,100.298,4,0.295,Meek Mill,Legends Of The Summer,Get Turnt
1luv,15,283735,0.00105,0.455,0.805,0.603,11,0.101,-7.272,0,0.127,162.889,4,0.24,DJ Chap,Footwork Frenzy Ep,Footwork Fever
1Take (Naija to London),64,283898,0.337,0.771,0.705,0,8,0.123,-6.034,0,0.192,103.959,4,0.46,Mixtape Madness,1Take (Naija to London),Rap UK
1Xtra,17,187000,0.0484,0.76,0.864,0,8,0.118,-3.857,1,0.322,139.931,4,0.865,Smoke Boys,Dont Panic II,Grime Shutdown
2 Heads,61,213706,0.0621,0.733,0.565,0.000324,0,0.104,-8.515,1,0.0367,120.006,4,0.35,Coleman Hell,2 Heads,It's ALT Good!
2 MUCH (feat. 24hrs) (feat. 24hrs),67,182400,0.0657,0.642,0.933,1.04E-05,4,0.087,-2.887,0,0.0871,150.039,4,0.158,Flosstradamus,2 MUCH (feat. 24hrs) (feat. 24hrs),Hype
2 MUCH (feat. 24hrs) (feat. 24hrs),67,182400,0.0657,0.642,0.933,1.04E-05,4,0.087,-2.887,0,0.0871,150.039,4,0.158,Flosstradamus,2 MUCH (feat. 24hrs) (feat. 24hrs),NTC_ High Intensity Training Tracks
2 Seater (feat. Quavo & 21 Savage),72,158796,0.332,0.887,0.573,0,0,0.143,-4.633,0,0.251,133.026,4,0.237,DJ Holiday,2 Seater (feat. Quavo & 21 Savage),Get Turnt
2 Seater (feat. Quavo & 21 Savage),72,158796,0.332,0.887,0.573,0,0,0.143,-4.633,0,0.251,133.026,4,0.237,DJ Holiday,2 Seater (feat. Quavo & 21 Savage),The Realest Down South
2 The Hard Way,38,174813,0.0244,0.653,0.596,0,0,0.135,-7.608,1,0.238,150.008,4,0.145,Lil Baby,9th Ward God,Off the Strength
2 Tone Drip,72,181538,0.192,0.857,0.767,0,5,0.16,-4.794,0,0.443,149.954,4,0.574,YBN Almighty Jay,YBN: The Mixtape,Get Turnt
2 Vaults (feat. Lil Yachty),71,210000,0.264,0.921,0.586,0,8,0.119,-7.77,1,0.406,96.042,4,0.657,Tee Grizzley,2 Vaults (feat. Lil Yachty),Hype
2 Vaults (feat. Lil Yachty),71,210000,0.264,0.921,0.586,0,8,0.119,-7.77,1,0.406,96.042,4,0.657,Tee Grizzley,2 Vaults (feat. Lil Yachty),Off the Strength
2 Vaults (feat. Lil Yachty),71,210000,0.264,0.921,0.586,0,8,0.119,-7.77,1,0.406,96.042,4,0.657,Tee Grizzley,2 Vaults (feat. Lil Yachty),Power Workout
2/3's Adventure,50,505323,0.656,0.477,0.721,0.0451,0,0.629,-7.192,0,0.0523,116.277,4,0.636,Jazz At Lincoln Center Orchestra,Live in Cuba,Latin Jazz
2002 - KREAM Remix,59,163125,0.00104,0.756,0.887,0.0126,6,0.118,-4.131,0,0.13,122.958,4,0.246,Anne-Marie,2002,Cardio
20th Century Boy - 2012 Remaster,49,218665,0.00144,0.426,0.954,0,9,0.149,-6.121,1,0.0474,135.302,4,0.721,T. Rex,Tanx (The Visconti Master),Alternative 70s
2112: Overture / The Temples Of Syrinx / Discovery / Presentation / Oracle / Soliloquy / Grand Finale - Medley,53,1233666,0.0787,0.345,0.795,0.00165,2,0.18,-7.44,1,0.108,134.141,4,0.189,Rush,2112,70s Rock Anthems
21st Century Schizoid Man - Written By King Crimson,3,254746,0.012,0.213,0.859,0.673,0,0.102,-7.611,1,0.0495,145.553,4,0.492,We Hunt Buffalo,We Hunt Buffalo,Alternative 60s
24 Hour Party People,5,279959,0.000281,0.631,0.861,0.000276,4,0.0612,-8.315,0,0.0514,126.647,4,0.818,Happy Mondays,Greatest Hits,Alternative 80s
2-4-6-8 Motorway,50,197933,0.0578,0.672,0.706,7.43E-05,9,0.0595,-5.551,1,0.0779,124.782,4,0.658,Tom Robinson Band,Power In The Darkness,Alternative 70s
24K Magic,72,225983,0.034,0.818,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,Bruno Mars,24K Magic,HIIT-Hop
24K Magic,81,225983,0.034,0.818,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632,Bruno Mars,24K Magic,The GRAMMYs Official Playlist
25 Horas,51,247595,0.161,0.724,0.954,0.000637,4,0.0516,-5.027,1,0.0493,125.043,4,0.952,Proyecto Uno,25 Horas,Represent_ Guatemala
25 Soldiers,54,287557,0.207,0.533,0.876,0,1,0.857,-4.041,1,0.324,76,4,0.119,Swizz Beatz,25 Soldiers (feat. Young Thug),Off the Strength
25 Soldiers,54,287557,0.207,0.533,0.876,0,1,0.857,-4.041,1,0.324,76,4,0.119,Swizz Beatz,25 Soldiers (feat. Young Thug),State of Mind
2AM.,63,237653,0.0523,0.849,0.521,0,4,0.277,-6.386,1,0.0662,102.011,4,0.613,Adrian Marcel,2AM.,Cali Fire
2Sum,40,145632,0.00914,0.833,0.459,0,7,0.0717,-7.026,1,0.202,138.179,4,0.338,RecoHavoc,2Sum,Off the Strength
3 Days 3 Hours,58,269000,0.843,0.58,0.391,0,2,0.0368,-10.109,1,0.664,74.328,4,0.487,Wale,Free Lunch,Mellow Bars
3 Nights,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,Dominic Fike,"Don't Forget About Me, Demos",Everyday Favorites
3 Nights,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,Dominic Fike,"Don't Forget About Me, Demos",Fresh & Chill
3 Nights,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,Dominic Fike,"Don't Forget About Me, Demos",Hot Rhythmic
3 Nights,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,Dominic Fike,"Don't Forget About Me, Demos",New Music Friday
3 Nights,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,Dominic Fike,"Don't Forget About Me, Demos",Pop Rising
3 x 11,43,219795,0.316,0.755,0.613,0,4,0.0935,-5.029,0,0.318,98.029,4,0.923,ALPHAMAMA,3 x 11,Beats n' Bars
31 DAYS,72,240682,0.267,0.875,0.644,0,1,0.125,-6.554,1,0.222,139.086,4,0.788,Future,BEASTMODE 2,Get Turnt
31 DAYS,72,240682,0.267,0.875,0.644,0,1,0.125,-6.554,1,0.222,139.086,4,0.788,Future,BEASTMODE 2,The Realest Down South
33 “GOD”,64,213000,0.83,0.52,0.389,0.0265,4,0.0937,-10.476,1,0.0403,133.113,4,0.326,Bon Iver,"22, A Million",Alternative 10s
3AM (feat. YoungBoy Never Broke Again & Cashmere Cat),44,184923,0.151,0.758,0.491,0,7,0.111,-7.455,0,0.0757,129.96,4,0.263,Trill Sammy,3AM (feat. YoungBoy Never Broke Again & Cashmere Cat),Straight Off The Porch
3PM Coffee,31,125478,0.99,0.49,0.0921,0.954,3,0.108,-22.456,0,0.0435,101.538,4,0.118,Entrovaqanza,3PM Coffee,Piano in the Background
3's & 7's,44,213000,0.0786,0.425,0.99,0.0375,1,0.521,-3.878,1,0.113,131.333,4,0.436,Queens of the Stone Age,Era Vulgaris Tour Edition (International Version),Corre con Rock
4 [bump],53,64719,0.969,0.826,0.391,0.025,0,0.114,-10.978,1,0.498,79.139,4,0.813,[bsd.u],BLESS Vol. 2,Lush Lofi
4 1 Nite,45,205296,0.158,0.624,0.678,0,8,0.376,-4.393,1,0.382,63.983,4,0.637,Mike Smiff,4 1 Nite,Straight Off The Porch
4 Days,62,190480,0.0423,0.839,0.572,0,10,0.0905,-5.312,0,0.0945,97.991,4,0.404,Belly,4 Days,Power Workout
4 Gold Chains - (feat. Clams Casino),69,209106,0.853,0.313,0.426,0.00037,8,0.181,-9.049,1,0.0435,95.159,4,0.107,Lil Peep,4 Gold Chains (feat. Clams Casino),Tear Drop
4 Lit,53,203833,0.0414,0.812,0.402,0,1,0.0998,-6.594,1,0.0697,85.044,4,0.261,B.o.B,4 Lit,Big 3
4 Minutes (feat. Justin Timberlake & Timbaland),72,189693,0.00994,0.753,0.931,0.00696,2,0.234,-4.922,1,0.0652,113.029,4,0.767,Madonna,Celebration (double disc version),All Out 00s
4:21 (Con María),18,234500,0.247,0.805,0.473,0.43,7,0.128,-11.013,0,0.114,122.012,4,0.226,bad tuner,4:21 (Con María),New Music Friday
4:21 (Con María),18,234500,0.247,0.805,0.473,0.43,7,0.128,-11.013,0,0.114,122.012,4,0.226,bad tuner,4:21 (Con María),POLLEN
40K,70,216842,0.106,0.746,0.587,2.99E-05,7,0.187,-8.172,0,0.17,134.992,4,0.203,Ufo361,40K,Cloud Rap
44 (feat. Yaro),63,230920,0.0837,0.739,0.548,0,0,0.141,-7.979,1,0.0494,129.995,4,0.278,Ninho,M.I.L.S 2.0,Cloud Rap
44 More,27,188613,0.0717,0.818,0.572,0,1,0.101,-7.085,1,0.228,139.968,4,0.236,Logic,44 More,Beast Mode
44 More,27,188613,0.0717,0.818,0.572,0,1,0.101,-7.085,1,0.228,139.968,4,0.236,Logic,44 More,Power Workout
47 - Remix,70,517809,0.248,0.711,0.699,0,6,0.254,-4.891,1,0.193,146.016,4,0.376,Anuel Aa,47 (Remix),El Bloque
4am,43,63697,0.923,0.569,0.415,0.00456,3,0.122,-8.796,0,0.0289,140.1,4,0.537,SPEECHLESS,4am,Chill Instrumental Beats
4am,59,176043,0.0696,0.654,0.58,0,8,0.27,-3.846,1,0.0562,155.973,4,0.372,Dan Caplen,4am,Tomorrow's Hits
4AM In London,38,188664,0.0483,0.534,0.445,7.25E-05,7,0.116,-9.617,0,0.0351,156.01,4,0.0828,Benjamin Francis Leftwich,4AM In London,The Most Beautiful Songs in the World
4EVER,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584,Clairo,4EVER,Bedroom Pop
4EVER,71,159595,0.049,0.75,0.585,0.00552,9,0.155,-7.576,0,0.0285,102.331,4,0.584,Clairo,4EVER,POLLEN
4r Da Squaw,68,232571,0.532,0.667,0.523,2.12E-05,10,0.137,-9.477,0,0.329,143.934,4,0.409,Isaiah Rashad,The Sun's Tirade,Urban Poet
5 dollars,57,208293,0.424,0.726,0.654,0,2,0.0668,-6.201,1,0.0423,129.013,4,0.624,Christine and the Queens,5 dollars,Radio 1 Playlist (BBC)
5 Letras,65,196573,0.217,0.815,0.768,1.69E-06,6,0.0632,-6.276,0,0.171,93.971,4,0.667,Alexis y Fido,Piden Perreo... Lo Más Duro (Deluxe Edition),Reggaeton Classics
5 Years Time,59,214920,0.335,0.8,0.559,0,0,0.148,-7.11,1,0.116,121.967,4,0.788,Noah And The Whale,"Peaceful, The World Lays Me Down",Happy Folk
500 Miles Away from Home,47,162506,0.659,0.519,0.374,6.88E-06,7,0.644,-13.115,1,0.0314,109.253,4,0.521,Bobby Bare,Super Hits,Country's Greatest Hits_  The '60s
5-10-15 Hours,43,195466,0.765,0.859,0.244,0,5,0.126,-13.397,1,0.0562,121.962,4,0.875,Ruth Brown,Ruth Brown,The Birth of Rhythm & Blues
53 Sundays,56,222318,0.00454,0.536,0.695,0,11,0.116,-6.196,0,0.143,153.727,4,0.245,Ebenezer,53 Sundays,Power Workout
6 Beers,47,166228,0.178,0.64,0.843,0,10,0.0886,-6.661,0,0.225,93.083,4,0.926,Myke Bogan,6 Beers,Urban Poet
6 Degrees (feat. Fiora) - Tale Of Us Remix,17,473550,0.128,0.801,0.472,0.381,4,0.103,-9.948,1,0.077,120.005,4,0.467,Audiofly,6 Degrees (feat. Fiora),Lounge - Soft House
6 Figures,55,200000,0.0061,0.885,0.737,0,1,0.592,-6.468,1,0.0677,89.977,4,0.496,Kings,6 Figures,A1 Hip-Hop
6 Figures,60,164341,0.135,0.888,0.537,5.12E-06,1,0.0747,-7.297,0,0.257,77.506,4,0.422,Justin Roberts,6 Figures,United States Viral 50
6 'N The Mornin',47,224866,0.00282,0.823,0.745,0.000332,5,0.323,-6.637,0,0.247,91.919,4,0.58,Ice-T,Rhyme Pays (Explicit Version),I Love My '80s Hip-Hop
6 Underground,55,228840,0.0319,0.587,0.678,0.16,1,0.116,-8.651,0,0.0524,169.947,4,0.429,Sneaker Pimps,Becoming X,Alternative 90s
6am,53,123000,0.8,0.745,0.265,0.959,11,0.0717,-10.678,1,0.0708,88.477,4,0.422,Joe Corfield,Patterns,Lush Lofi
6ix Flags,44,222400,0.0791,0.659,0.615,0,2,0.172,-9.232,1,0.327,149.877,4,0.589,J-mal,6ix Flags,Grime Shutdown
7 Am Freestyle,0,192906,0.0185,0.951,0.401,0,0,0.149,-8.92,0,0.411,129.976,4,0.539,Future,Future & Juice WRLD Present... WRLD ON DRUGS,United States Top 50
7 Days,73,235133,0.23,0.659,0.812,0,4,0.0951,-7.499,0,0.0487,83.013,4,0.888,Craig David,Born to Do It,All Out 00s
7 Inches,35,206491,0.446,0.768,0.417,0.00561,9,0.335,-10.246,0,0.0494,97.985,4,0.417,Kate Vargas,For the Wolfish & Wandering,LatinX Indie
7 Squids (feat. R. Kelly),57,278655,0.284,0.805,0.385,2.33E-06,8,0.124,-9.177,1,0.239,157.003,4,0.173,SahBabii,7 Squids (feat. R. Kelly),The Realest Down South
7 Years,20,188045,0.859,0.724,0.39,0,10,0.0975,-7.073,1,0.0365,119.838,4,0.36,Nicole Cross,7 Years,Acoustic Covers
7 Years,22,237300,0.287,0.765,0.473,0,10,0.391,-5.829,1,0.0514,119.992,4,0.34,Lukas Graham,7 Years,Hit Rewind
70s,49,164250,0.012,0.78,0.627,0.000347,2,0.106,-12.093,1,0.0821,111.069,4,0.275,Caustic The MC,70s,Fresh Finds
"75, Brazil Street (Radio Mix) - Nicola Fasano Vs Pat-Rich",48,187402,0.00616,0.898,0.593,0.904,9,0.276,-6.211,0,0.0615,127.013,4,0.419,Nicola Fasano,"75, Brazil Street (Nicola Fasano Vs Pat-Rich)",Dance Classics
7th Inning Stretch,43,136500,0.824,0.69,0.555,0.91,7,0.169,-9.802,0,0.372,160.369,4,0.852,Cloudchord,Koi Pond,Chill Instrumental Beats
8 Letters,72,190026,0.649,0.607,0.478,0,1,0.0928,-5.702,0,0.031,88.979,4,0.255,Why Don't We,8 Letters,Pop Royalty
8 Letters,72,190026,0.649,0.607,0.478,0,1,0.0928,-5.702,0,0.031,88.979,4,0.255,Why Don't We,8 Letters,Tomorrow's Hits
8 Letters - R3HAB Remix,56,132232,0.24,0.638,0.708,0,1,0.311,-5.001,0,0.0421,103.16,4,0.582,Why Don't We,8 Letters (R3HAB Remix),Sawa
8 Out Of 10,58,195720,0.164,0.534,0.684,0,11,0.499,-7.874,0,0.717,170.416,4,0.338,Drake,Scorpion,Running & Workout
"80s Baby - feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson",52,217043,0.119,0.764,0.885,0,7,0.109,-4.274,0,0.143,104.049,4,0.746,New Kids On The Block,"80s Baby (feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson)",80s Smash Hits
836 East,33,156734,0.0122,0.858,0.55,0,7,0.0983,-6.431,1,0.181,98.064,4,0.437,Franky Jas,836 East,Fresh Finds_ Fire Emoji
86 (feat. Cuban Doll & ALLBLACK),46,189230,0.0356,0.904,0.68,0,10,0.311,-8.265,0,0.273,104.095,4,0.517,Nef The Pharaoh,The Big Chang Theory,Cali Fire
86 (feat. Cuban Doll & ALLBLACK),46,189230,0.0356,0.904,0.68,0,10,0.311,-8.265,0,0.273,104.095,4,0.517,Nef The Pharaoh,The Big Chang Theory,Fresh Out The Rapper
8TEEN,80,228600,0.225,0.83,0.585,0.00209,1,0.0576,-5.802,1,0.0366,105.03,4,0.642,Khalid,American Teen,Left of Center
9 Times Out Of 10,41,185517,0.613,0.793,0.639,0,9,0.108,-6.574,0,0.38,97.199,4,0.78,Dallas Woods,9 Times Out Of 10,All Aussie Hip-Hop
9 to 5,75,162466,0.416,0.554,0.783,1.54E-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813,Dolly Parton,9 To 5 And Odd Jobs,80s Smash Hits
9 to 5,75,162466,0.416,0.554,0.783,1.54E-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813,Dolly Parton,9 To 5 And Odd Jobs,A Perfect Day
9 to 5,75,162466,0.416,0.554,0.783,1.54E-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813,Dolly Parton,9 To 5 And Odd Jobs,All Out 80s
9 to 5,47,216754,0.547,0.718,0.45,0.00817,6,0.103,-12.02,1,0.224,167.982,4,0.244,Harrison Brome,9 to 5,Low-Key
9 to 5,75,162466,0.416,0.554,0.783,1.54E-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813,Dolly Parton,9 To 5 And Odd Jobs,Songs to Sing in the Shower
90s Better,50,168000,0.0702,0.714,0.986,0.255,1,0.128,-2.565,1,0.0989,128.039,4,0.678,Syzz,90s Better,Slay The Weights
90's Country,70,172133,0.163,0.738,0.718,0,1,0.207,-5.777,0,0.0414,125.047,4,0.685,Walker Hayes,90's Country,Hot Country
91's,78,237013,0.249,0.777,0.668,0,4,0.0778,-8.837,0,0.107,103.036,4,0.243,PNL,91's,Cloud Rap
93 'Til Infinity,67,286440,0.125,0.59,0.672,1.04E-06,1,0.147,-11.792,1,0.412,206.247,4,0.688,Souls Of Mischief,93 'til Infinity,Gameday - Golden State Warriors
93 'Til Infinity,67,286440,0.125,0.59,0.672,1.04E-06,1,0.147,-11.792,1,0.412,206.247,4,0.688,Souls Of Mischief,93 'til Infinity,I Love My '90s Hip-Hop
96 Bars of Revenge,0,342711,0.00823,0.399,0.92,0.899,1,0.11,-7.73,1,0.208,178.81,5,0.367,Jme,Avalanche Music 2: JME,Grime Instrumentals
96 Tears,30,177426,0.0586,0.68,0.507,6.49E-06,7,0.0754,-5.929,1,0.0336,123.47,4,0.854,? & The Mysterians,Cameo Parkway 1957-1967 (Original Hit Recordings),60s Rock Anthems
96 Tears,30,177426,0.0586,0.68,0.507,6.49E-06,7,0.0754,-5.929,1,0.0336,123.47,4,0.854,? & The Mysterians,Cameo Parkway 1957-1967 (Original Hit Recordings),Alternative 60s
97',51,214729,0.0854,0.653,0.819,1.75E-05,6,0.0779,-5.302,1,0.161,146.096,4,0.679,Kojey Radical,97: Pure,Beats n' Bars
99 Luftballons,58,231466,0.0915,0.636,0.467,1.70E-06,4,0.117,-10.1,1,0.0421,96.639,4,0.58,Nena,NENA,80s Smash Hits
99 Luftballons,72,233000,0.089,0.466,0.438,5.62E-06,4,0.113,-12.858,1,0.0608,193.1,4,0.587,Nena,99 Luftballons,One-Hit Wonders
99 Pace,23,197147,0.0412,0.661,0.783,0.895,11,0.307,-8.987,1,0.0425,139.966,4,0.0689,Blay Vision,The Vision 2,Grime Instrumentals
99 Pace,0,197147,0.0412,0.661,0.783,0.895,11,0.307,-8.987,1,0.0425,139.966,4,0.0689,Blay Vision,The Vision 2,Grime Instrumentals
99 Problems,6,235466,0.00782,0.482,0.955,0,6,0.0599,-0.905,0,0.382,89.422,4,0.509,JAY Z,The Hits Collection Volume One (Deluxe),Clinically Cold
99 Problems,64,137426,0.0357,0.529,0.557,3.93E-05,9,0.0734,-7.762,1,0.0738,162.599,4,0.592,Hugo,Old Tyme Religion,Swagger
9Am,46,252024,0.0113,0.527,0.914,0.908,7,0.0933,-3.423,1,0.0475,127.957,4,0.522,Mor Avrahami,9Am,Para Entrenar
9er Ting,59,210450,0.416,0.831,0.723,0,7,0.0979,-6.335,1,0.381,146.075,4,0.592,KO,9er Ting,Rap UK
9mm Goes Bang,45,257223,0.134,0.779,0.641,8.19E-06,2,0.0831,-11.228,1,0.158,164.976,4,0.885,Boogie Down Productions,Criminal Minded (Deluxe),I Love My '80s Hip-Hop
A Boy Named Sue - Live Version,47,225266,0.758,0.688,0.445,0,10,0.71,-11.974,1,0.198,101.636,4,0.92,Johnny Cash,The Greatest: The Number Ones,Country's Greatest Hits_  The '60s
A Brighter Love - Edit,43,235746,0.057,0.793,0.574,0.000836,4,0.0864,-5.666,0,0.0338,114.014,4,0.4,St. Lucia,A Brighter Love / Paradise Is Waiting,Nike Running Tempo Mix
A Cámara Lenta,68,194333,0.219,0.776,0.829,1.91E-06,1,0.414,-5.494,0,0.0545,102.047,4,0.647,Abraham Mateo,A Cámara Lenta,Exitos USA
A Casual Look,36,147563,0.699,0.356,0.483,0,7,0.191,-6.153,0,0.0542,204.968,3,0.66,The Six Teens,A Casual Look,Doo-Wop Dee Doo
A Catalogue Of Afternoons,72,110880,0.996,0.124,0.0924,0.848,11,0.0935,-31.726,1,0.0412,205.999,5,0.135,Max Richter,A Catalogue Of Afternoons,Calm Vibes
A Change Is Gonna Come,65,191160,0.76,0.212,0.42,0,10,0.307,-9.919,1,0.0344,169.555,3,0.493,Sam Cooke,Ain't That Good News (Remastered),Black History Salute
A Change Is Gonna Come - Recorded At Spotify Studios NYC,50,255320,0.633,0.464,0.162,0,7,0.0943,-11.478,0,0.0325,136.013,3,0.346,Ledisi,Spotify Singles,Soul Coffee
A Clear Mind,68,173696,0.992,0.268,0.0058,0.929,10,0.124,-31.607,1,0.0466,69.709,3,0.126,Julius Aston,A Clear Mind,Piano in the Background
A Corazón Abierto,31,298133,0.732,0.65,0.846,0.00161,0,0.26,-3.474,1,0.0386,176.049,4,0.848,Hector Tricoche,La Salsa Romántica,Salsa Hits_ Los 90s
A Crime To Remember,61,202761,0.011,0.551,0.914,6.09E-05,7,0.321,-4.147,0,0.0934,129.803,4,0.419,Pop Evil,Pop Evil,Hard Rock Workout
A Day,43,400333,0.000644,0.486,0.888,0.349,10,0.114,-10.445,0,0.0489,147.796,4,0.22,Clan of Xymox,Clan Of Xymox,The '80s All Lined Up
A Day In The Life - Remastered,27,337413,0.29,0.364,0.457,0.000106,4,0.922,-14.162,0,0.0675,163.219,4,0.175,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),All Out 60s
A Design for Life - Remastered,59,257640,0.000827,0.184,0.841,4.34E-05,0,0.0422,-4.723,1,0.0468,88.225,4,0.348,Manic Street Preachers,Everything Must Go 10th Anniversary Edition,Alternative 90s
A donde va el amor,34,200867,0.202,0.586,0.663,0,6,0.193,-4.085,0,0.0284,138.035,4,0.495,Fran Sfeir,Fran Sfeir,Made in Chile
A Dream of You and Me,58,239306,0.432,0.691,0.937,0.0546,10,0.102,-4.123,1,0.0391,136.995,4,0.824,Future Islands,Singles,Indie Workout
A Drip Like This,43,159466,0.0138,0.778,0.734,0.000128,1,0.31,-7.786,0,0.208,81.498,4,0.613,Blake,A Drip Like This,The Rhythm & Beats
A Drop In The Ocean,52,293647,0.463,0.199,0.119,0.894,0,0.237,-21.529,1,0.0388,110.848,1,0.063,Landscapes Of Joy,Dreaming Of The Horizon,Cool Down
